id,constituency_code,candidate_name,uid,candidate_rank,election_date,election_type,contest_status,assembly,province,constituency_number,constituency_name,voter_reg,votes_polled,turnout,turnout_calc,valid_votes,valid_calc,votes_disq,candidate_party,candidate_votes,candidate_share,outcome,found_initially,key,match
8223,PK-97,Muhammad Altaf Khan,05486,14,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,97,Dera Ismail Khan-III,154200,72624,0.0471,0.470972762645914,71035,71035,1902,Jamiat Ulma-e-Islam Nazryati Pakistan,43,6.05335398043218e-4,Loss,TRUE,uuid:d31c59d3-c278-42aa-b1f3-a9deecde3700,uid
8224,PS-97,Shakeel Ahmad,11607,15,2018-07-25,General Election,Contested,Provincial,Sindh,97,Korangi Karachi-VI,129301,47661,0.3686,0.368605037857403,46816,46816,845,Awami National Party,53,0.00113209159261791,Loss,TRUE,uuid:e8e5444d-bfd5-4246-9724-a3aa3a5ee4dc,uid
8225,PK-97,Muhammad Khan,05488,15,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,97,Dera Ismail Khan-III,154200,72624,0.0471,0.470972762645914,71035,71035,1902,Independent,27,3.80094319701556e-4,Loss,TRUE,uuid:29cba936-463f-4803-a7e5-9da75752d4ee,uid
8226,PS-97,Maqbool Ahmad,11597,16,2018-07-25,General Election,Contested,Provincial,Sindh,97,Korangi Karachi-VI,129301,47661,0.3686,0.368605037857403,46816,46816,845,Independent,45,9.6120984278879e-4,Loss,FALSE,uuid:cb427491-5bd2-415f-8e86-7650ec2c1115,fuzzy
8227,PK-97,Malik Nisar Ahmad Thand,05485,16,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,97,Dera Ismail Khan-III,154200,72624,0.0471,0.470972762645914,71035,71035,1902,All Pakistan Muslim League,15,2.11163510945309e-4,Loss,TRUE,uuid:e3e71603-6191-4b20-aff8-accf092e1871,uid
8228,PS-97,Aamir Rafique Khan,11591,17,2018-07-25,General Election,Contested,Provincial,Sindh,97,Korangi Karachi-VI,129301,47661,0.3686,0.368605037857403,46816,46816,845,Independent,23,4.91285030758715e-4,Loss,FALSE,uuid:91bcf0cc-6858-4468-a929-ae54950ffb40,fuzzy
8229,PS-97,Abdul Azeem Khan,11592,18,2018-07-25,General Election,Contested,Provincial,Sindh,97,Korangi Karachi-VI,129301,47661,0.3686,0.368605037857403,46816,46816,845,Independent,15,3.20403280929597e-4,Loss,FALSE,uuid:d17bfb41-db7b-4fe8-88af-ee16a78d5487,uid
8230,PS-97,Mian Muhammad Ilyas Rasheed,11598,19,2018-07-25,General Election,Contested,Provincial,Sindh,97,Korangi Karachi-VI,129301,47661,0.3686,0.368605037857403,46816,46816,845,Independent,3,6.40806561859193e-5,Loss,FALSE,uuid:c96642f3-3975-4322-b692-6ae5663cdafb,fuzzy
8231,PP-98,MUHAMMAD SHOIB IDREES,09459,1,2018-07-25,General Election,Contested,Provincial,Punjab,98,Faisalabad-II,223512,131775,0.5896,0.589565660904113,125977,125977,5911,Pakistan Muslim League (N),55727,0.442358525762639,Win,FALSE,NA,NA
8232,PS-98,Adeel Ahmed,11612,1,2018-07-25,General Election,Contested,Provincial,Sindh,98,Korangi Karachi-VII,158213,58586,0.3703,0.370298268789543,57568,57568,1018,Pakistan Tehreek-e-Insaf,14415,0.250399527515286,Win,FALSE,NA,NA
8233,PK-98,Lutaf Ur Rehman,05498,1,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,98,Dera Ismail Khan-IV,119724,70194,0.5863,0.586298486518994,66794,66794,3644,Muttahida Majlis-e-Amal Pakistan,20010,0.299577806389795,Win,TRUE,uuid:73f93c6b-b371-4a39-b51a-c0f11f50f123,uid
8234,PP-98,Muhammad Afzal Sahi,09452,2,2018-07-25,General Election,Contested,Provincial,Punjab,98,Faisalabad-II,223512,131775,0.5896,0.589565660904113,125977,125977,5911,Pakistan Tehreek-e-Insaf,44993,0.357152496090556,Loss,TRUE,uuid:7a7d78e9-8390-45f0-8242-ce8e0016051d,uid
8235,PS-98,Masood Mahmood,11619,2,2018-07-25,General Election,Contested,Provincial,Sindh,98,Korangi Karachi-VII,158213,58586,0.3703,0.370298268789543,57568,57568,1018,Muttahida Majlis-e-Amal Pakistan,13006,0.225924124513619,Loss,FALSE,uuid:58fdd777-dc58-451f-96c6-8b5c78c79894,cons_name
8236,PK-98,Fakher Ullah Khan,05495,2,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,98,Dera Ismail Khan-IV,119724,70194,0.5863,0.586298486518994,66794,66794,3644,Independent,18922,0.283288918166302,Loss,TRUE,uuid:8671bdd4-04eb-4a56-a4e4-f02726b05ef9,uid
8237,PP-98,ASHFAQ AHMAD,09444,3,2018-07-25,General Election,Contested,Provincial,Punjab,98,Faisalabad-II,223512,131775,0.5896,0.589565660904113,125977,125977,5911,Independent,6816,0.0541051144256491,Loss,FALSE,NA,NA
8238,PS-98,Muhammad Iqbal,11622,3,2018-07-25,General Election,Contested,Provincial,Sindh,98,Korangi Karachi-VII,158213,58586,0.3703,0.370298268789543,57568,57568,1018,Pakistan Muslim League (N),7620,0.132365202890495,Loss,FALSE,uuid:af50bbac-5784-4da0-a55d-3ff1cb7b31bc,fuzzy
8239,PK-98,Muhammad Fazal Rehman,05501,3,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,98,Dera Ismail Khan-IV,119724,70194,0.5863,0.586298486518994,66794,66794,3644,Independent,12713,0.190331466898224,Loss,TRUE,uuid:1be20490-7f06-4684-93ab-eb5fd091497d,uid
8240,PP-98,MUHAMMAD AKRAM,09454,4,2018-07-25,General Election,Contested,Provincial,Punjab,98,Faisalabad-II,223512,131775,0.5896,0.589565660904113,125977,125977,5911,Tehreek-e-Labbaik Pakistan,5707,0.045301920191781,Loss,TRUE,uuid:d75b791f-bc1f-4185-940c-d5a52618d1e6,uid
8241,PS-98,Abdul Haq Usmani,11611,4,2018-07-25,General Election,Contested,Provincial,Sindh,98,Korangi Karachi-VII,158213,58586,0.3703,0.370298268789543,57568,57568,1018,Muttahida Majlis-e-Amal Pakistan,5972,0.103738187882157,Loss,FALSE,uuid:c727bf32-0a93-4218-87c0-dc9c98ff4fdd,cons_name
8242,PK-98,Khalid Salim,05496,4,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,98,Dera Ismail Khan-IV,119724,70194,0.5863,0.586298486518994,66794,66794,3644,Pakistan Tehreek-e-Insaf,12636,0.189178668742701,Loss,TRUE,uuid:9ccd2542-b029-4c14-b453-4667f4b736f8,uid
8243,PP-98,MUHAMMAD PERVAIZ,09457,5,2018-07-25,General Election,Contested,Provincial,Punjab,98,Faisalabad-II,223512,131775,0.5896,0.589565660904113,125977,125977,5911,Independent,3741,0.0296958968700636,Loss,FALSE,NA,NA
8244,PS-98,Zafar iqbal,11630,5,2018-07-25,General Election,Contested,Provincial,Sindh,98,Korangi Karachi-VII,158213,58586,0.3703,0.370298268789543,57568,57568,1018,Tehreek-e-Labbaik Pakistan,4970,0.0863326848249027,Loss,FALSE,uuid:d2b6c27f-97fc-4da6-a9a7-e114ca60cdd6,cons_name
8245,PK-98,Sultan Muhammad Din,05503,5,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,98,Dera Ismail Khan-IV,119724,70194,0.5863,0.586298486518994,66794,66794,3644,Tehreek-e-Labbaik Pakistan,772,0.0115579243644639,Loss,TRUE,uuid:37a8348a-426e-4554-a54d-64c06145b46f,uid
8246,PP-98,Muhammad Azeem Aslam,09455,6,2018-07-25,General Election,Contested,Provincial,Punjab,98,Faisalabad-II,223512,131775,0.5896,0.589565660904113,125977,125977,5911,Pakistan Peoples Party Parliamentarians,2583,0.0205037427466919,Loss,FALSE,NA,NA
8247,PS-98,Muhammad Haroon Khan,11621,6,2018-07-25,General Election,Contested,Provincial,Sindh,98,Korangi Karachi-VII,158213,58586,0.3703,0.370298268789543,57568,57568,1018,Pakistan Peoples Party Parliamentarians,4911,0.0853078098943858,Loss,FALSE,uuid:1b574d30-21e1-490a-a83b-216c9769d30e,fuzzy
8248,PK-98,Alhaj Sardar Umar Farooq Khan,05493,6,2018-07-25,General Election,Contested,Provincial,Khyber Paktunkhwa,98,Dera Ismail Khan-IV,119724,70194,0.5863,0.586298486518994,66794,66794,3644,Independent,690,0.010330269185855,Loss,FALSE,uuid:2ca4e0a3-8f37-4bb0-8576-52b6f517befe,fuzzy
8249,PP-98,JAVED AHMAD,09448,7,2018-07-25,General Election,Contested,Provincial,Punjab,98,Faisalabad-II,223512,131775,0.5896,0.589565660904113,125977,125977,5911,Allah-o-Akbar Tehreek,2538,0.0201465346849028,Loss,FALSE,NA,NA
8250,PS-98,Yasir uddin,11629,7,2018-07-25,General Election,Contested,Provincial,Sindh,98,Korangi Karachi-VII,158213,58586,0.3703,0.370298268789543,57568,57568,1018,Pak Sarzameen Party,2086,0.0362354085603113,Loss,FALSE,uuid:7af2eb73-896d-4058-bd83-d4554fe4c2d9,cons_name
