key,Enum_name,Type_Seat,Const_Number,UID,Candidate_Name,motor_cost,Motor Number
uuid:57bbea41-b110-4306-8ae0-049fe13f89f0,Komal Sami,Reserved,,-9999,Munir Masih,-99,
uuid:5334c061-b297-4837-be58-050fccd01d17,Ayesha Yousaf,Reserved,,-9999,Muqadas Aqeel,0,
uuid:597408e5-f07c-4f81-b058-87fb5bb3961e,Awais Ehsaan,Reserved,,-9999,Musarat Bano,-99,
uuid:2dda4d6b-4358-48b7-9ea7-ea5a454ba24d,Awais Ehsaan,Reserved,,-9999,Musarrat Jamshaid,-99,
uuid:fdcc96d7-be9a-4a60-abaa-41eb37afc5a2,Ali,Reserved,,-9999,Mussarat,0,
uuid:f17965f5-8a07-4c87-bf3c-c8e9d4333773,Majid,Reserved,,-9999,Mussarat Shafi,-99,
uuid:41689e5f-e486-44c7-a21c-00202c761ba7,Majid,Reserved,,-9999,Mussarat Sikandar,0,
uuid:bb0e8157-b255-47e2-b696-77c951f28b38,Majid,Reserved,,-9999,Muzamilla Raza,-99,
uuid:0e54bf42-0752-4f75-b873-7ba7d9225fcc,Iqra yousaf,Reserved,,-9999,Muzammal Tahir,-99,
uuid:23c51aaa-4f33-47b6-af9f-13ad44db0974,Awais Ehsaan,Reserved,,-9999,Nabila Hakim,-99,
uuid:741358d1-97ff-4589-a5c9-d60d749abc10,Majid,Reserved,,-9999,Nabila Ibrahim,-99,
uuid:7cca5ea5-4e0c-4982-9910-e9a0cb1c6d26,Komal Sami,Reserved,,-9999,Nadeem Shakir,-99,
uuid:4568d36b-b83e-45a1-9def-c8f75547cba0,Majid,Reserved,,-9999,Nadia Bibi,-99,
uuid:292589f3-9f36-4bf9-95a2-a0451e9df149,Iqra yousaf,Reserved,,-9999,Nadia Haider,0,
uuid:d44bdce3-8dfb-44cc-b489-5827542bc1dd,Awais Ehsaan,Reserved,,-9999,Nadia Hameed,-99,
uuid:e620c5dd-d421-4f66-b2a9-f2cba665651f,Majid,Reserved,,-9999,Nadia Sher,-99,
uuid:5af0cd03-060c-4bf9-8439-306d686c357a,Iqra yousaf,Reserved,,-9999,Naeem Iqbal,0,
uuid:9314c214-d405-4bf3-9f23-ef163957d257,Komal Sami,Reserved,,-9999,Naeem Saleem,-99,
uuid:acbfe6fb-7d40-4377-afd3-62417291033c,Awais Ehsaan,Reserved,,-9999,Naeem Un Nissa,-99,
uuid:ed8ba384-57dc-484c-bbbc-564292b0be4a,Majid,Reserved,,-9999,Naeema Gill,-99,
uuid:f7c6626e-0a1c-4307-b308-d9932222b5e6,Majid,Reserved,,-9999,Naeema Kishwar Khan,-99,
uuid:2cda0678-99d6-472d-b83a-8819bd4d9886,Majid,Reserved,,-9999,Naeema Naz,-99,
uuid:29533e3b-d43e-4905-8b9f-65132c3bfa9f,Majid,Reserved,,-9999,Naeema Shaheen,-99,
uuid:d7708140-5dca-4a7c-81ad-48d564b8bf75,Awais Ehsaan,Reserved,,-9999,Nafeesa Amin,-99,
uuid:f740b698-6388-4b2c-a257-15aefd71ae03,Majid,Reserved,,-9999,Nafeesa Inayat Ullah Khatak,-99,
uuid:e41c651e-db58-4bc4-8005-321e8379fc03,Awais Ehsaan,Reserved,,-9999,Naghma Nishat,-99,
uuid:168f5e6c-38fe-4fc5-ab89-7f1d9883d69a,Majid,Reserved,,-9999,Nagina Khan,-99,
uuid:74064599-50f6-4c04-9f27-4e708e7bb769,Iqra yousaf,Reserved,,-9999,Nagina Nusrat,0,
uuid:45429d44-1f36-4305-a0c0-f9ca4cfcf037,Iqra yousaf,Reserved,,-9999,Naheed Akhtar,0,
uuid:ba73e1ff-af5c-4968-804d-72f6c57d4c0a,Majid,Reserved,,-9999,Naheed Akhtar,-99,
uuid:ca038614-1eb9-497d-8da8-cbf703deefd3,Ali,Reserved,,-9999,Naheed Begum,-99,
uuid:cb4f4f41-cda5-4773-b999-d78eb11d0ce8,Majid,Reserved,,-9999,Naheed Bukhari,-99,
uuid:6494a544-9f57-488f-917b-8f87bbf890a4,Majid,Reserved,,-9999,Naheed Kamran,-99,
uuid:b6f30086-a045-4e9e-ae44-2d438d0472d3,Ali,Reserved,,-9999,Naheed Khahuwar,-99,
uuid:9ef0d338-4157-4959-989a-9f8206e0f599,Ali,Reserved,,-9999,Naheed Khan,0,
uuid:3e4b6218-af36-489b-b4ea-9df0af8e1dfa,Ali,Reserved,,-9999,Naheed Khan Barakzai,0,
uuid:23eb63c6-d7e7-43de-a2fc-681d55952560,Iqra yousaf,Reserved,,-9999,Naheed Niaz,-99,
uuid:626fc96e-b37e-4139-9bc9-ffcf1827d234,Majid,Reserved,,-9999,Naheeda Saif,-99,
uuid:66aaf11b-7fc7-4a95-8622-713d4d11602f,Majid,Reserved,,-9999,Naila Gul,-99,
uuid:1bc88ba2-5640-4f2a-a73e-35b7fd7c3ced,Awais Ehsaan,Reserved,,-9999,Naila Kashif,-99,
uuid:300e2464-ca8a-42a9-9789-321c178ff541,Ali,Reserved,,-9999,Naila Munir,-99,
uuid:f0e69b00-2d76-417a-a005-03451e045664,Iqra yousaf,Reserved,,-9999,Naila Sohail Khan,0,
uuid:f5d905a5-80fd-42c0-9750-666195a1d13c,Majid,Reserved,,-9999,Naina Waseem,-99,
uuid:4b04dbc5-c87d-4032-b1bb-ea0601cfa60f,Komal Sami,Reserved,,-9999,Najeeb Daood Khan,-99,
uuid:75bc9a9f-1b11-4e22-8a40-e9327078c9f5,Iqra yousaf,Reserved,,-9999,Najma Haleem,0,
uuid:9fa47b2e-f10b-47ba-96a3-51032c319c54,Majid,Reserved,,-9999,Najma Naseer,0,
uuid:ae9db53f-d004-4570-8382-edf21898deb3,Awais Ehsaan,Reserved,,-9999,Najma Sardar,-99,
uuid:c0222c14-ecfd-4f3b-bd79-255d7a7b33cb,Majid,Reserved,,-9999,Najma Shaheen,-99,
uuid:7498897c-81b4-404a-9674-df1a39e32233,Ali,Reserved,,-9999,Nand Kumar,-99,
uuid:7389fe79-3e08-4b80-ae8d-c4030439b291,Komal Sami,Reserved,,-9999,Napoleon Qayyum,-99,
uuid:ac1a1e10-9a1a-4425-92ce-ac2eab2d20da,Ali,Reserved,,-9999,Narender Kumar,-99,
uuid:02a3d59b-f436-45a5-9572-18b9137f46bf,Komal Sami,Reserved,,-9999,Naresh Chand,-99,
uuid:24130ac1-4341-46fb-bf7f-26361dfcfc2a,Majid,Reserved,,-9999,Naresh Kumar,-99,
uuid:939d5acd-002b-475a-992b-b52bac926af8,Suleman Tariq,Reserved,,-9999,Nargis Ali,-99,
uuid:5f2eaf65-35c6-4db5-84d0-ea64fc934d22,Shamsa Qamar,Reserved,,-9999,Nargis Faiz,-99,
uuid:efa25c72-d9cb-4c57-b784-9e6cda73dcd6,Awais Ehsaan,Reserved,,-9999,Nargis Faiz Malik,-99,
uuid:1b0fba95-d8bf-470f-bf85-48fc3a160d13,Iqra yousaf,Reserved,,-9999,Nargis Jabeen,0,
uuid:f860b62b-eecd-416f-8fa4-8745837fcf85,Iqra yousaf,Reserved,,-9999,Nargis Mateen,0,
uuid:13fa339c-4b3e-4faf-b09c-3a0d09dc654a,Awais Ehsaan,Reserved,,-9999,Nargis Rana,-99,
uuid:743d4a3e-5604-4ec3-a205-de73c831196b,Majid,Reserved,,-9999,Naseeb Chand,-99,
uuid:e64cb102-33e5-4100-bcf9-a2e2d098da8f,Iqra yousaf,Reserved,,-9999,Naseem Akhtar,0,
uuid:f2c8f395-9be6-4d73-9d06-cc8c007ee46b,Suleman Tariq,Reserved,,-9999,Naseem Akhtar,-99,
uuid:527f5222-0883-4d2b-8d68-6465e4c52b98,Awais Ehsaan,Reserved,,-9999,Naseem Anwar,-99,
uuid:a8bc4a5e-fb77-472d-bbad-b4770cc104f2,Shamsa Qamar,Reserved,,-9999,Naseem Ara,-99,
uuid:a9d6b79c-a887-4a6e-aabb-08f74ddc005a,Komal Sami,Reserved,,-9999,Naseem Iftekhar,-99,
uuid:c39b4b64-56cf-4dad-87ee-21abefd5963e,Iqra yousaf,Reserved,,-9999,Naseem Lodhi,0,
uuid:c784c4e0-12a4-4d0f-bc4a-54dc1e5d44b6,Komal Sami,Reserved,,-9999,Naseem Masih,-99,
uuid:7bea3ff2-4b07-4c5e-9dae-db5bf7e0efbe,Komal Sami,Reserved,,-9999,Naseem Mehmood,-99,
uuid:318a305a-a921-4fb9-a4ae-ca8517bdbe36,Shamsa Qamar,Reserved,,-9999,Naseem Mirza,0,
uuid:44f91b39-7347-49fc-811c-f7c3ab67d7b0,Iqra yousaf,Reserved,,-9999,Naseem Zahra,0,
uuid:cf4debab-ef03-442d-b835-df355fb50367,Shamsa Qamar,Reserved,,-9999,Naseem Zohra,0,
uuid:e5aefe9b-9c0e-454b-b659-a38741ae7853,Shayan,Reserved,,-9999,Naseema,-99,
uuid:67e64147-ce20-492b-9b52-5a2127fe1b2b,Shamsa Qamar,Reserved,,-9999,Nasiba Khar,-99,
uuid:ee59a584-40f2-4952-bf7f-2791737cf35d,Majid,Reserved,,-9999,Nasir Francis,-99,
uuid:1348c8f2-2c24-4b51-98d5-5020da37432d,Komal Sami,Reserved,,-9999,Nasir Javaid,-99,
uuid:5773cd14-1513-4cf4-83ad-64958fbc05c2,Ayesha Yousaf,Reserved,,-9999,Nasira Meo,0,
uuid:aa2b71d2-1847-4bb8-aee6-e5e4f207c38d,Awais Ehsaan,Reserved,,-9999,Nasreen,-99,
uuid:566b2fbe-cbaf-4762-b412-35197767b1ce,Awais Ehsaan,Reserved,,-9999,Nasreen,-99,
uuid:e175db9d-d52b-419e-ae88-fe2114f8bd2f,Iqra yousaf,Reserved,,-9999,Nasreen Anwar,-99,
uuid:0847cd7b-ea78-4661-b973-2e4e0ef80aff,Awais Ehsaan,Reserved,,-9999,Nasreen Ashfaq,-99,
uuid:937c9354-c809-4b4b-8e88-80838255535d,Shamsa Qamar,Reserved,,-9999,Nasreen Javeed,0,
uuid:8d6742b9-52f5-453e-b662-611d584a3902,Iqra yousaf,Reserved,,-9999,Nasreen Riaz,0,
uuid:8487f8ef-ab4d-4679-bf3c-dae97faecf17,Awais Ehsaan,Reserved,,-9999,Nasreen Tariq,-99,
uuid:d21055a5-e54c-457c-9136-ac760a15c119,Ayesha Yousaf,Reserved,,-9999,Natasha Doltana,0,
uuid:a59c2ae9-b281-49ea-97d9-63bc7873dc20,Ayesha Yousaf,Reserved,,-9999,Nausheen Hamid,0,
uuid:0bf716cb-e197-43d3-959e-fd4b17da3160,Ali,Reserved,,-9999,Naveed Bhatti,0,
uuid:79c53fd8-d981-4333-9374-887469cd6a53,Majid,Reserved,,-9999,Naveed Javed,-99,
uuid:0d592e25-3927-4383-b6e3-19a7ce01f7be,Iqra yousaf,Reserved,,-9999,Naveed Nazir,0,
uuid:c67b4c84-1e1f-44dc-81a9-38e6fa1dc5ac,Iqra yousaf,Reserved,,-9999,Naveed Sultana,0,
uuid:768868a0-a1a6-4bf4-ab3f-86bcdc5d10c1,Majid,Reserved,,-9999,Nayyer Shaukat,-99,
uuid:8da8ebd2-f35f-460a-925b-00efa9f60a4c,Ali,Reserved,,-9999,Naz Baloch,0,
uuid:dfa110a5-2bf4-4f58-bdd3-a740fa3d01ba,Shamsa Qamar,Reserved,,-9999,Nazia Ayoub,0,
uuid:eb2a1b7d-9908-4608-9889-bd40833646ec,Iqra yousaf,Reserved,,-9999,Nazia Mughal,0,
uuid:9805d561-ec9f-4372-86ed-ffa322dba9fb,Komal Sami,Reserved,,-9999,Nazir Masih,-99,
uuid:673060f0-428f-4331-a238-9ddf85bd4061,Iqra yousaf,Reserved,,-9999,Nazish Iftikhar,0,
uuid:ee285b28-5ace-4c0c-acf1-6ca99ab3cbca,Iqra yousaf,Reserved,,-9999,Nazish Khokar,0,
uuid:cc03626e-d4d2-4752-ab00-31840a88cb2c,Komal Sami,Reserved,,-9999,Nazish Vicky,-99,
uuid:804fb88b-998e-4a36-ab2a-fb5e0e132baa,Shamsa Qamar,Reserved,,-9999,Neelam Iftikar,0,
uuid:8024c708-67b3-4284-bc7a-ab5018ed2b37,Iqra yousaf,Reserved,,-9999,Neelam Iftikhar,0,
uuid:852c8440-7314-49ee-9624-693b124fd30d,Awais Ehsaan,Reserved,,-9999,Neelam Jabbar,-99,
uuid:be620462-0861-4424-bb7e-33dc929c9eeb,Iqra yousaf,Reserved,,-9999,Neelofer,0,
uuid:281f1853-3fc8-4cbb-b70d-6bc1654a30ee,Ali,Reserved,,-9999,Nida Khuhro,-99,
uuid:4f05320e-14b7-40b1-a8eb-bd03ee161880,Komal Sami,Reserved,,-9999,Nida Nazir,-99,
uuid:eecb7410-94c8-41b7-b893-05a1fd065358,Shayan,Reserved,,-9999,Nida Pervaiz,-99,
uuid:40c04b6f-fabe-4968-8613-5a645f9986b7,Suleman Tariq,Reserved,,-9999,Nida Rehman,-99,
uuid:4fce985f-99d0-451c-aa47-5328d13e50e2,Awais Ehsaan,Reserved,,-9999,Nighat Agha,-99,
uuid:cc65bad2-1b69-4890-bbaa-de39c30d16ab,Awais Ehsaan,Reserved,,-9999,Nighat Iqbal Qurashi,-99,
uuid:191eea63-20bf-4552-a932-0c2cc0e1c170,Ayesha Yousaf,Reserved,,-9999,Nighat Parveen,-99,
uuid:fca06ea2-134b-4fc0-ae2a-9443aa5b901b,Awais Ehsaan,Reserved,,-9999,Nighat Perven,-99,
uuid:79ccc60b-a2d5-442d-ad39-789df0d2d83a,Awais Ehsaan,Reserved,,-9999,Nighat Saleem,-99,
uuid:a75f48b6-02af-4993-ac70-e5f24fa68c25,Iqra yousaf,Reserved,,-9999,Nighat Shabnam,0,
uuid:495d2c5d-9a59-41fd-982b-fbde75ccde76,Iqra yousaf,Reserved,,-9999,Noor Fatima,0,
uuid:9352f8ef-a492-42c5-a824-2cc0bb41cfe0,Shamsa Qamar,Reserved,,-9999,Noor Fatima Sonia Khan,-99,
uuid:3aa038e3-ff59-43fb-86ad-70ac2d805076,Majid,Reserved,,-9999,Noor Ul Ain,-99,
uuid:0a54635e-d4dc-4609-ba2d-c321d2c023ff,Suleman Tariq,Reserved,,-9999,Noor Ul Ain Nawaz,-99,
uuid:3c70950c-2f4d-45a3-9557-201dc9603bc4,Iqra yousaf,Reserved,,-9999,Noor Ul Huda,-99,
uuid:7529c9a7-1953-4e0e-8b87-398dc3a3dadd,Shamsa Qamar,Reserved,,-9999,Noor Ul Nisa,0,
uuid:da59ad95-1833-43b4-8b31-fb5355898c69,Iqra yousaf,Reserved,,-9999,Noor Un Nisa,0,
uuid:aa802479-cf26-4bff-9185-5d7383a39b5f,Suleman Tariq,Reserved,,-9999,Noosheen Bibi,-99,
uuid:066c01f8-13e4-4fce-962e-7f22168b26fc,Shamsa Qamar,Reserved,,-9999,Noreen Basit,-99,
uuid:af2d9f48-714a-40f2-90db-2af2223cb20f,Shamsa Qamar,Reserved,,-9999,Noreen Farooq,0,
uuid:f0a5422b-437a-4c7b-b59f-501f2c4ef000,Suleman Tariq,Reserved,,-9999,Noreen Khattak,-99,
uuid:97abddc6-5eef-446b-8e0c-9eaa9048f51a,Awais Ehsaan,Reserved,,-9999,Noreen Masud,-99,
uuid:d9fc6c3e-a9ed-47b3-93b3-702b56231bc9,Awais Ehsaan,Reserved,,-9999,Noshaba Manan,-99,
uuid:831e618e-3c19-4a75-b15d-8f162a1286d7,Awais Ehsaan,Reserved,,-9999,Noshaba Zafar,-99,
uuid:f342f26e-9c45-4ac6-b9e2-79919c32d1f7,Ayesha Yousaf,Reserved,,-9999,Nosheba,-99,
uuid:af3db02a-20f0-4844-9d86-2ecab94a229e,Awais Ehsaan,Reserved,,-9999,Nosheen Amir,-99,
uuid:d5076ad6-8901-4ecc-944f-b5628693e650,Awais Ehsaan,Reserved,,-9999,Nosheen Javeed,-99,
uuid:62cadb28-fede-4fce-a055-241217ccfbda,Awais Ehsaan,Reserved,,-9999,Nosheen Naz,-99,
uuid:5e6d0d2e-62d5-43ad-bf46-b9bd3109ce5c,Shayan,Reserved,,-9999,Nosheen Pitras,-99,
uuid:4f99b441-885b-4cf3-8f5e-aa9d59b18f4a,Komal Sami,Reserved,,-9999,Nouman Soilvester,-99,
uuid:70c1906d-95ef-4e6f-b2c0-b71c460d208e,Iqra yousaf,Reserved,,-9999,Noureen Farooq,0,
uuid:e5052aeb-8a3f-4d38-8067-c2e0300ccb2e,Shamsa Qamar,Reserved,,-9999,Noureen Khan,-99,
uuid:1b10de31-c2f9-4338-9d71-8fd4f663e0a7,Awais Ehsaan,Reserved,,-9999,Noureen Kouser,-99,
uuid:9c77055e-a4d2-4aba-ba1b-7caee08785ae,Iqra yousaf,Reserved,,-9999,Nourine Almas,0,
uuid:f840efa8-42d4-4150-8497-46bb403c1ce2,Awais Ehsaan,Reserved,,-9999,Nusrat,-99,
uuid:d1f92962-ecb7-4584-ad8c-d95e503a3b2b,Shamsa Qamar,Reserved,,-9999,Nusrat Banoo Hashmii,0,
uuid:bad26b5a-852d-4681-8a14-250ad1c30ea5,Awais Ehsaan,Reserved,,-9999,Nusrat Bibi,-99,
uuid:d562c9bd-80b3-4496-afad-af254665750e,Iqra yousaf,Reserved,,-9999,Nusrat Hayat,0,
uuid:6ba9ecd7-397f-4303-8b4d-3de009f2d32b,Suleman Tariq,Reserved,,-9999,Nusrat Iqbal,-99,
uuid:95e9da13-3328-4df9-8a17-8b709667d0b9,Majid,Reserved,,-9999,Nusrat Reighma,-99,
uuid:5dede961-68f2-4eba-9076-6390caa7adbe,Ali,Reserved,,-9999,Nusrat Waheed,0,
uuid:80302a56-9a94-40bb-937b-dffcee106206,Shayan,Reserved,,-9999,Nusrat Younas,-99,
uuid:f92a9cca-a945-4ff2-b7c1-0adae0567d9e,Ali,Reserved,,-9999,Nuzhat Pathan,0,
uuid:f56df600-7329-4700-ae1c-3e1c35f8055b,Awais Ehsaan,Reserved,,-9999,Onaza Ehsan,-99,
uuid:0ba78724-a42c-4f81-95c0-7436f5108452,Ali,Reserved,,-9999,Padam,0,
uuid:1ab01a5a-c1a4-4869-bd2e-75c44a9815e3,Komal Sami,Reserved,,-9999,Pannu Ram,-99,
uuid:b6e79a5e-e561-4543-8f5a-c2e4531941e1,Ali,Reserved,,-9999,Parkash Lal,-99,
uuid:477a7210-0e0d-4dea-ba39-7d539dba8129,Awais Ehsaan,Reserved,,-9999,Parveen Akhtar,-99,
uuid:6bce51d4-9f04-4806-953e-c7b392192774,Ali,Reserved,,-9999,Parveen Bashir,0,
uuid:8d16d825-9fa8-494b-92bf-a66544114cd3,Ali,Reserved,,-9999,Parveen Khan,0,
uuid:c2f018be-cb22-4901-b83c-573ac46b6341,Iqra yousaf,Reserved,,-9999,Parveen Zaman Awan,0,
uuid:71f935d2-e254-4c41-80bc-256cc041a8e1,Majid,Reserved,,-9999,Parvindar Singh,-99,
uuid:08548a2a-e381-4c78-91db-957215122ed5,Komal Sami,Reserved,,-9999,Paulus Bhatti,-99,
uuid:360e8f91-de70-4ba8-b02e-32d5cd5686ba,Komal Sami,Reserved,,-9999,Pervaiz Aziz,-99,
uuid:0834462b-be22-4ac1-acaa-4e21fe2a5567,Majid,Reserved,,-9999,Pervaiz Kg,-99,
uuid:f22dede5-5dbc-44f0-adf7-78dbb73fc154,Komal Sami,Reserved,,-9999,Pervaiz Masih,-99,
uuid:eb8cca3c-9cf5-4c4e-a81a-3345546c78c3,Komal Sami,Reserved,,-9999,Pervaiz Masih,-99,
uuid:1722765a-1338-412e-808c-36e881d1d6e2,Komal Sami,Reserved,,-9999,Peter Jhon,-99,
uuid:567d7831-6964-475d-9975-d69de4497d12,Shamsa Qamar,Reserved,,-9999,Phyllis Azeem,-99,
uuid:6aad1100-5460-496e-b2df-28b05b0b38f9,Komal Sami,Reserved,,-9999,Qadeer Malik,-99,
uuid:4bd751dc-9866-4033-8eb6-bd6123fde9bc,Komal Sami,Reserved,,-9999,Qadir Stephen,-99,
uuid:3eabdcfb-cc7e-4d34-9ff1-1a2b6fff8b45,Komal Sami,Reserved,,-9999,Qaiser Shahzad,-99,
uuid:7d66c43e-b09a-4dd8-bf87-4daab72f259a,Komal Sami,Reserved,,-9999,Qaiser Zia,-99,
uuid:4e5e2e8b-7cf3-4329-9ffb-97116c0275c1,Shamsa Qamar,Reserved,,-9999,Qanza Ehsan,0,
uuid:e2193783-5e4b-4c7f-85a1-c8c77342327f,Iqra yousaf,Reserved,,-9999,Qudsia Zia,0,
uuid:5b6b4862-eb97-4e0e-8a8b-d0e25656e3e0,Shamsa Qamar,Reserved,,-9999,Qudsia Zia Batool,0,
uuid:8d8e0bcd-ffe6-4ee8-87d0-762b56da7086,Suleman Tariq,Reserved,,-9999,Qurat Ul Ain,-99,
uuid:0d106f9b-417d-4209-8974-ba72377dff1e,Shamsa Qamar,Reserved,,-9999,Qurat Ul Ain,0,
uuid:865e51da-9e7a-4943-bfdb-f2456b55e7ca,Awais Ehsaan,Reserved,,-9999,Qurban Fatima,-99,
uuid:5c3d846d-e4dc-487e-b423-97c5bf6f4004,Iqra yousaf,Reserved,,-9999,Rabia Ahmed Butt,0,
uuid:e6e58593-df94-45b7-a035-53a09b1ef1f9,Ali,Reserved,,-9999,Rabia Azfar,-99,
uuid:1628549f-152e-4ed3-a54f-73ceba0c4b86,Suleman Tariq,Reserved,,-9999,Rabia Basri,-99,
uuid:efbe3476-c793-44b4-9648-6c50620cfb28,Ali,Reserved,,-9999,Rabia Khatoon,-99,
uuid:382c63f1-6dce-4b53-8b2b-0f7565e69060,Iqra yousaf,Reserved,,-9999,Rabia Naseem Farooqi,0,
uuid:299c3ebe-6f91-45eb-8d10-3abaeca49336,Shamsa Qamar,Reserved,,-9999,Rabia Naseem Farooqi,-99,
uuid:6d714f34-0b1c-47ba-8688-e44c12587837,Iqra yousaf,Reserved,,-9999,Rabia Sarfaraz,0,
uuid:01d86a96-ee21-482f-9945-2f69179f2d1a,Shamsa Qamar,Reserved,,-9999,Rabia Sarfraz,0,
uuid:1b55d6c8-465e-4753-aaa1-6ac4689c10ac,Iqra yousaf,Reserved,,-9999,Rabia Waqar,-99,
uuid:0a46f281-b812-415f-8c30-e11d6da6dcd2,Majid,Reserved,,-9999,Rabia Zia,-99,
uuid:ea55acba-5c8d-477d-a23d-955f3580fce2,Iqra yousaf,Reserved,,-9999,Rabiya Ateeb,0,
uuid:54e41459-3b8f-4bde-8a2e-ef871d56f4a2,Iqra yousaf,Reserved,,-9999,Rabiya Nusrat,0,
uuid:99eedecc-a647-4c72-950f-922bee772300,Shayan,Reserved,,-9999,Radhay Sham,-99,
uuid:556b5b89-4165-47f0-b636-c1749d5e895b,Ayesha Yousaf,Reserved,,-9999,Rafia Fatima,-99,
uuid:4712ce72-0959-4338-8994-3da28993aff1,Awais Ehsaan,Reserved,,-9999,Rafila Kausar,-99,
uuid:bfae15ae-ae75-4a12-a7e6-1ee9e76778a8,Komal Sami,Reserved,,-9999,Rafique Masih,-99,
uuid:102371f8-90da-4bd1-b6f9-efde8cd7603a,Iqra yousaf,Reserved,,-9999,Rahat,0,
uuid:25c57d45-5a54-470c-b7eb-331026add701,Awais Ehsaan,Reserved,,-9999,Rahat Afza,-99,
uuid:b9b4c759-b9d1-4df6-ac0a-709bfbd95879,Shamsa Qamar,Reserved,,-9999,Rahat Farooq,0,
uuid:0a47a97c-8f9d-4a9e-98e4-27eead1d8cc6,Majid,Reserved,,-9999,Rahat Nazir,-99,
uuid:28885ec3-fe4e-4489-9e2e-0514baa9edca,Ayesha Yousaf,Reserved,,-9999,Raheela,0,
uuid:fb8edf58-89ec-4fec-8ca9-8da4f5aed944,Awais Ehsaan,Reserved,,-9999,Raheela Anwar,-99,
uuid:84396ab4-e6d4-4a4e-bc02-6918ec9cb01e,Shayan,Reserved,,-9999,Raheela Hameed,-99,
uuid:43c63019-c147-463d-b4e3-823fa7842a48,Shayan,Reserved,,-9999,Raheela Hameed Khan Durani,-99,
uuid:fa5d88e4-f7f3-4f2b-af70-d515225a8839,Ayesha Yousaf,Reserved,,-9999,Raheela Ishaq,0,
uuid:1e6396b6-411c-4167-96dc-88cd486b3721,Iqra yousaf,Reserved,,-9999,Raheela Kosar,0,
uuid:f7c575ab-bd1d-4c7f-bffb-58a0e55eb745,Iqra yousaf,Reserved,,-9999,Raheela Muhammad Ali,0,
uuid:4a6d3583-fbe7-4307-808c-1993813b63fd,Shamsa Qamar,Reserved,,-9999,Raheela Yahiya,-99,
uuid:b381d86e-a5b5-4183-b298-ff31a39fdae1,Shamsa Qamar,Reserved,,-9999,Rahila Anwar,0,
uuid:53e95f29-958f-45ab-a1f4-a6ba1399a8a1,Awais Ehsaan,Reserved,,-9999,Rahila Aslam,-99,
uuid:04f19460-d746-4156-b4cb-e94f223d80c9,Iqra yousaf,Reserved,,-9999,Rahila Zarin,0,
uuid:7106c2c0-6d4a-481a-b39f-899087c18a2b,Suleman Tariq,Reserved,,-9999,Rahima Naz,0,
uuid:b3053b50-3d3a-4d6b-aefe-d5ffbeacde2a,Ali,Reserved,,-9999,Rakesh Kumar,-99,
uuid:25f72aba-d078-4885-8432-644b73ad27b3,Ali,Reserved,,-9999,Rakshinda Ali,0,
uuid:c0afb748-00d6-4147-b021-f6bf97af2fb3,Komal Sami,Reserved,,-9999,Ramesh Singh,-99,
uuid:f879caf1-2b76-401f-a4a9-bbbe299180f1,Iqra yousaf,Reserved,,-9999,Ramzana Bibi,0,
uuid:c7089dee-86ca-4a5b-bccc-656280346007,Ali,Reserved,,-9999,Rana Ansar,-99,
uuid:2dcc0e97-a6c5-4129-8c7b-defe6d51dff0,Awais Ehsaan,Reserved,,-9999,Rani,-99,
uuid:eddcae24-bdd3-42f8-b5b4-2e344a9c7725,Iqra yousaf,Reserved,,-9999,Raqia Bibi,0,
uuid:8d583249-a7a7-4320-bfcc-9f286e70a491,Komal Sami,Reserved,,-9999,Rasheed Choudary,-99,
uuid:754e8119-5b1c-4bad-9201-3bf04758a68b,Majid,Reserved,,-9999,Rashid Joerge,-99,
uuid:518ceb4a-8456-4b1a-b2a2-640cad83bb38,Komal Sami,Reserved,,-9999,Rashid Masih,-99,
uuid:0ef5974e-010c-4b54-af8d-a667a4f07de9,Komal Sami,Reserved,,-9999,Rashid Masih,-99,
uuid:2785c3f5-46ea-4491-a87f-553cc2c54990,Awais Ehsaan,Reserved,,-9999,Rashida Asif,-99,
uuid:aef44c4b-5178-4979-b47b-62b3472eb402,Awais Ehsaan,Reserved,,-9999,Rashida Bano,-99,
uuid:8ebf4198-2275-40ce-b9a4-1a55bab77465,Iqra yousaf,Reserved,,-9999,Rashida Khanam,0,
uuid:52c32038-bdc3-447e-a72f-077ddfc6cdde,Ali,Reserved,,-9999,Rawantee,0,
uuid:204c8080-0561-4a10-a186-a2c3dc8da73e,Awais Ehsaan,Reserved,,-9999,Razia Bibi,-99,
uuid:de5f4e32-468a-45bf-9b29-c61769bd8d9d,Iqra yousaf,Reserved,,-9999,Razia Farooq,0,
uuid:27abe1a0-afcb-4fe0-b300-7ae0d4ac73ba,Majid,Reserved,,-9999,Razia Nosheen Awais,-99,
uuid:f90f166c-ef92-4ef5-8826-7b69667a8ed4,Iqra yousaf,Reserved,,-9999,Rehana Furqan,0,
uuid:d332faa9-4a27-45c9-99f2-5f80969e1635,Awais Ehsaan,Reserved,,-9999,Rehana Hadess,-99,
uuid:b06146e4-0617-486c-b4b7-20e624dd5e7e,Suleman Tariq,Reserved,,-9999,Rehana Israr,0,
uuid:84a1aa77-78cb-46df-876a-a722e697a446,Shayan,Reserved,,-9999,Rehana Jalid,-99,
uuid:97a089cf-be79-47f5-9e47-4e12576e8fac,Ali,Reserved,,-9999,Rehana Laghari,-99,
